Fecha,Precio Cierre,Volumen,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2016-12-14,49.81999969,9555000,0.16699999999999998,58.13993963823,2,0.3221905768894292
2016-12-15,50.5,10302100,0.16699999999999998,58.9335,2,1.3649143200145148
2016-12-16,50.15999985,10039600,0.16699999999999998,58.53671982495,2,-0.6732676237623794
2016-12-19,50.41999817,4998300,0.16699999999999998,58.84013786439,2,0.5183379600827512
2016-12-20,50.75999832,6176300,0.16699999999999998,59.236918039440006,2,0.6743359030947017
2016-12-21,50.91999817,4077700,0.16699999999999998,59.42363786439,2,0.3152085407712803
2016-12-22,49.79999924,5407300,0.16699999999999998,58.11659911308,2,-2.1995266501401
2016-12-23,49.88999939,4046300,0.16699999999999998,58.22162928813,2,0.18072319552911226
2016-12-27,50.36000061,3365600,0.16699999999999998,58.77012071187,2,0.9420750165296812
2016-12-28,49.50999832,4520200,0.16699999999999998,57.77816803944,2,-1.6878520248294313
2016-12-29,49.31000137,3348300,0.16699999999999998,57.54477159879001,2,-0.40395264953828247
2016-12-30,49.18999863,4532400,0.16699999999999998,57.40472840121,2,-0.24336389508399617
2017-01-03,49.47999954,5423200,0.192,58.98015945168,1.7,0.5895525880806542
2017-01-04,50.70000076,7898600,0.192,60.43440090592,1.7,2.4656451724777044
2017-01-05,49.72999954,5806200,0.192,59.27815945168,1.7,-1.9132173677703121
2017-01-06,49.68000031,6922700,0.192,59.21856036951999,1.7,-0.1005413844007538
2017-01-09,49.68999863,5332900,0.192,59.23047836695999,1.7,0.020125442708559267
2017-01-10,50.93000031,8440500,0.192,60.708560369519994,1.7,2.495475375705397
2017-01-11,51.43999863,10001600,0.192,61.31647836696,1.7,1.001371130759377
2017-01-12,50.88999939,14284800,0.192,60.660879272879995,1.7,-1.0692053939504513
2017-01-13,51.22999954,7380600,0.192,61.06615945168,1.7,0.6681079860001186
2017-01-17,50.33000183,7477500,0.192,59.99336218136,1.7,-1.7567786806191348
2017-01-18,50.29999924,7076500,0.192,59.957599094079995,1.7,-0.05961174033202349
2017-01-19,49.70000076,7012700,0.192,59.24240090592,1.7,-1.1928399385001591
2017-01-20,50.5,7722400,0.192,60.196,1.7,1.6096563938965989
2017-01-23,48.77000046,8753100,0.192,58.133840548319995,1.7,-3.42574166336634
2017-01-24,49.43999863,6398100,0.192,58.93247836696,1.7,1.3737916007393032
2017-01-25,50.18999863,8096300,0.192,59.826478366960004,1.7,1.5169903332984782
2017-01-26,50.90000153,8905600,0.192,60.67280182376,1.7,1.4146302438342968
2017-01-27,49.70000076,6852000,0.192,59.24240090592,1.7,-2.35756529259184
2017-01-30,47.66999817,12745600,0.192,56.82263781864,1.7,-4.08451219106179
2017-01-31,47.24000168,12533800,0.192,56.310082002559994,1.7,-0.9020274942460746
2017-02-01,47.25999832,8377500,0.21900000000000003,57.60993795208,1.7,0.04232988841841682
2017-02-02,47.38000107,8795700,0.21900000000000003,57.756221304330005,1.7,0.25392034334714214
2017-02-03,47.81000137,5632300,0.21900000000000003,58.280391670030006,1.7,0.9075565434553571
2017-02-06,48.25999832,7169200,0.21900000000000003,58.82893795208,1.7,0.9412192786138779
2017-02-07,48.15000153,7262900,0.21900000000000003,58.69485186507,1.7,-0.22792539127465894
2017-02-08,48.09999847,5342600,0.21900000000000003,58.63389813493001,1.7,-0.10384851175724262
2017-02-09,49.33000183,7274700,0.21900000000000003,60.13327223077,1.7,2.5571796239601787
2017-02-10,49.25999832,5322600,0.21900000000000003,60.047937952080005,1.7,-0.1419085899109511
2017-02-13,50.06000137,6565900,0.21900000000000003,61.02314167003001,1.7,1.6240419758097968
2017-02-14,49.86000061,7024600,0.21900000000000003,60.779340743590005,1.7,-0.39952208255403365
2017-02-15,51.16999817,12705000,0.21900000000000003,62.376227769230006,1.7,2.6273516726296715
2017-02-16,50.83000183,6626700,0.21900000000000003,61.96177223077,1.7,-0.6644446983766601
2017-02-17,51.22999954,5428000,0.21900000000000003,62.44936943926,1.7,0.7869323147730466
2017-02-21,51.20999908,6406500,0.21900000000000003,62.42498887852001,1.7,-0.03904052348152442
2017-02-22,50.93000031,4345100,0.21900000000000003,62.08367037789,1.7,-0.5467658172822719
2017-02-23,50.47999954,6470900,0.21900000000000003,61.53511943926001,1.7,-0.8835671848830497
2017-02-24,50.45999908,8154700,0.21900000000000003,61.51073887852001,1.7,-0.03962056296008943
2017-02-27,50.43999863,7574200,0.21900000000000003,61.48635832997,1.7,-0.03963624725457453
2017-02-28,49.93000031,6950200,0.21900000000000003,60.86467037789,1.7,-1.0110989965346102
2017-03-01,51.02999878,14144700,0.243,63.43028848354,1.7,2.20308124007701
2017-03-02,49.95999908,12527200,0.243,62.10027885644,1.7,-2.0968052627494043
2017-03-03,50.13000107,11170800,0.243,62.31159133000999,1.7,0.3402762072268553
2017-03-06,48.84999847,11368700,0.243,60.72054809821,1.7,-2.5533663927368355
2017-03-07,47.63999939,10266200,0.243,59.216519241769994,1.7,-2.4769685115611484
2017-03-08,47.66999817,7165900,0.243,59.25380772531,1.7,0.0629697321245068
2017-03-09,47.25,8790500,0.243,58.73174999999999,1.7,-0.881053463652775
2017-03-10,47.90999985,6263100,0.243,59.55212981354999,1.7,1.396825079365076
2017-03-13,47.34999847,6995300,0.243,58.85604809821,1.7,-1.1688611599943382
2017-03-14,46.27999878,14313200,0.243,57.52603848353999,1.7,-2.2597671057538324
2017-03-15,47.18999863,17933000,0.243,58.65716829708999,1.7,1.966291862551338
2017-03-16,47.40999985,7899000,0.243,58.93062981354999,1.7,0.4662030650285703
2017-03-17,46.50999832,12295000,0.243,57.811927911759994,1.7,-1.8983369180499952
2017-03-20,46.84999847,5867100,0.243,58.23454809821,1.7,0.7310259348123787
2017-03-21,45.52000046,10366200,0.243,56.58136057178,1.7,-2.8388432303827225
2017-03-22,45.74000168,12064000,0.243,56.85482208823999,1.7,0.48330671743582915
2017-03-23,45.91999817,5589200,0.243,57.07855772530999,1.7,0.39352095187767516
2017-03-24,46,6290300,0.243,57.178,1.7,0.17422002000920483
2017-03-27,46.09999847,9023000,0.243,57.302298098209995,1.7,0.21738797826087547
2017-03-28,46.52999878,7321200,0.243,57.83678848354,1.7,0.9327555841022936
2017-03-29,45.95000076,6321100,0.243,57.11585094468,1.7,-1.2465034068500742
2017-03-30,46.27000046,4909100,0.243,57.51361057177999,1.7,0.696408475967992
2017-03-31,45.95999908,7052700,0.243,57.12827885644,1.7,-0.66998352478511225
2017-04-03,46.31999969,7398100,0.265,58.59479960785001,2,0.783291160152913
2017-04-04,45.11000061,8765500,0.265,57.064150771650006,2,-2.612260552888624
2017-04-05,45.08000183,8313400,0.265,57.026202314950005,2,-0.06650139568685692
2017-04-06,45.25999832,6080400,0.265,57.25389787480001,2,0.39928234847633903
2017-04-07,45.16999817,9007300,0.265,57.14004768505001,2,-0.19885142143328655
2017-04-10,44.97000122,9945400,0.265,56.8870515433,2,-0.4427650168310804
2017-04-11,45.29000092,10506800,0.265,57.2918511638,2,0.7115848150292685
2017-04-12,45.04999924,14332800,0.265,56.9882490386,2,-0.5299220029249646
2017-04-13,44.02999878,14894000,0.265,55.6979484567,2,-2.2641520026804747
2017-04-17,44.34999847,7140300,0.265,56.102748064550006,2,0.7267765134378299
2017-04-18,44.40999985,7973800,0.265,56.17864981025,2,0.13529060218701663
2017-04-19,45.08000183,8488200,0.265,57.026202314950005,2,1.50867368219548
2017-04-20,45.93000031,7679200,0.265,58.10145039215,2,1.885533375099236
2017-04-21,45.52999878,6396000,0.265,57.595448456700005,2,-0.8708938107995352
2017-04-24,46.81000137,12522600,0.265,59.21465173305001,2,2.8113389507980178
2017-04-25,46.72999954,7873900,0.265,59.11344941810001,2,-0.1709075574846549
2017-04-26,46.36999893,7610700,0.265,58.658048646450005,2,-0.7703843645276445
2017-04-27,45.74000168,12388000,0.265,57.861102125200006,2,-1.3586311506089188
2017-04-28,45.43999863,6600000,0.265,57.48159826695,2,-0.6558877109337282
2017-05-01,45.40000153,6378900,0.28400000000000003,58.29360196452,2,-0.08802178962565868
2017-05-02,47.83000183,12931000,0.28400000000000003,61.41372234972,2,5.3524233879029195
2017-05-03,48.31000137,9912400,0.28400000000000003,62.03004175908001,2,1.0035532545159458
2017-05-04,48.63999939,7467400,0.28400000000000003,62.45375921676,2,0.6830842695958257
2017-05-05,48.70000076,5275200,0.28400000000000003,62.53080097584,2,0.12335808131678914
2017-05-08,48.52000046,8671600,0.28400000000000003,62.29968059064,2,-0.36961046651121904
2017-05-09,49.56000137,8759600,0.28400000000000003,63.63504175908,2,2.1434478568428346
2017-05-10,49.97000122,7548700,0.28400000000000003,64.16148156648,2,0.827279739036049
2017-05-11,49.68999863,8817400,0.28400000000000003,63.80195824092,2,-0.5603413711503653
2017-05-12,48.99000168,7180500,0.28400000000000003,62.90316215712,2,-1.408728052524801
2017-05-15,49.50999832,5539300,0.28400000000000003,63.57083784288,2,1.0614342154886862
2017-05-16,49.50999832,6422800,0.28400000000000003,63.57083784288,2,0
2017-05-17,47.74000168,8274500,0.28400000000000003,61.29816215712,2,-3.575028681196696
2017-05-18,47.65999985,5071000,0.28400000000000003,61.1954398074,2,-0.1675781884890803
2017-05-19,48.20000076,6137000,0.28400000000000003,61.888800975840006,2,1.1330275109096615
2017-05-22,48.49000168,6548300,0.28400000000000003,62.26116215712,2,0.6016616502642501
2017-05-23,48.59000015,5592300,0.28400000000000003,62.3895601926,2,0.2062249258309424
2017-05-24,48.86999893,5139600,0.28400000000000003,62.74907862612,2,0.5762477446709776
2017-05-25,50.40000153,7421000,0.28400000000000003,64.71360196452,2,3.130760453241524
2017-05-26,50.79999924,5778500,0.28400000000000003,65.22719902416,2,0.7936462259071699
2017-05-30,49.06000137,10523500,0.28400000000000003,62.99304175908,2,-3.4251927087233485
2017-05-31,49.13000107,8088900,0.28400000000000003,63.08292137388,2,0.1426818141974234
2017-06-01,49.84999847,7431600,0.3,64.80499801100001,2,1.465494370688407
2017-06-02,51.18999863,11872100,0.3,66.546998219,2,2.6880645960428957
2017-06-05,51.38999939,9018000,0.3,66.806999207,2,0.39070280397075635
2017-06-06,51.22999954,6826300,0.3,66.598999402,2,-0.3113443313858704
2017-06-07,52.27000046,10888400,0.3,67.95100059800001,2,2.030062325470005
2017-06-08,52.84000015,9057200,0.3,68.692000195,2,1.0904910751554318
2017-06-09,53.00999832,9709000,0.3,68.912997816,2,0.3217225009792123
2017-06-12,52.25,9751100,0.3,67.925,2,-1.4336886324956992
2017-06-13,51.86999893,8280600,0.3,67.430998609,2,-0.7272747751196147
2017-06-14,51.90999985,6019000,0.3,67.482999805,2,0.07711764184529762
2017-06-15,51.56000137,6871200,0.3,67.028001781,2,-0.6742409574481948
