Fecha,Precio Cierre,Volumen,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2017-06-29,230.75,18200,0.3,299.975,2,-1.0123978353247904
2017-06-30,228.8699951,19200,0.3,297.53099363,2,-0.8147366847237221
2017-07-03,224.2599945,12500,0.317,295.3504127565,3.4,-2.014244199195164
2017-07-05,224.8800049,29400,0.317,296.16696645329995,3.4,0.27646946187719806
2017-07-06,224.5399933,25100,0.317,295.71917117609996,3.4,-0.15119690172151756
2017-07-07,226.9600067,23900,0.317,298.9063288239,3.4,1.0777649738177026
2017-07-10,226.5599976,49100,0.317,298.3795168392,3.4,-0.17624651400752953
2017-07-11,227.4900055,43800,0.317,299.60433724349997,3.4,0.41049077941903744
2017-07-12,232.3099976,32800,0.317,305.9522668392,3.4,2.1187709277188476
2017-07-13,229.8399963,28900,0.317,302.6992751271,3.4,-1.0632350417621488
2017-07-14,235.5500031,34000,0.317,310.21935408269997,3.4,2.48433992861146
2017-07-17,236.8200073,51100,0.317,311.8919496141,3.4,0.5391654354854001
2017-07-18,234.1499939,41000,0.317,308.3755419663,3.4,-1.127444184484656
2017-07-19,236.3999939,37600,0.317,311.3387919663,3.4,0.9609225106198049
2017-07-20,241.8000031,36300,0.317,318.4506040827,3.4,2.2842679100424457
2017-07-21,240.8600006,29700,0.317,317.2126207902,3.4,-0.3887520628406441
2017-07-24,238.3300018,33800,0.317,313.8806123706,3.4,-1.050402222742507
2017-07-25,238.0899963,15300,0.317,313.56452512709996,3.4,-0.10070301606484326
2017-07-26,241.8699951,22300,0.317,318.5427835467,3.4,1.5876344486297156
2017-07-27,244.0399933,36500,0.317,321.4006711761,3.4,0.8971754429906881
2017-07-28,240.5399933,21200,0.317,316.79117117609997,3.4,-1.434191155585481
2017-07-31,240.0899963,23700,0.317,316.19852512709997,3.4,-0.18707783010485193
2017-08-01,240.0800018,21800,0.336,320.74688240480003,3.4,-0.004162814008925366
2017-08-02,238.5,21500,0.336,318.636,3.4,-0.6581147068285265
2017-08-03,238.3999939,17100,0.336,318.5023918504,3.4,-0.041931278825996496
2017-08-04,238.8000031,13300,0.336,319.03680414160004,3.4,0.16778909825299265
2017-08-07,242.5200043,15700,0.336,324.0067257448,3.4,1.5577894270136268
